#  H0[km/s/Mpc],   	     r_d[Mpc]
   67.379760000000005        147.10950000000000     
   67.687380000000005        147.25270000000000     
   67.676389999999998        147.33160000000001     
   68.016970000000001        147.38610000000000     
   67.929079999999999        147.54169999999999     
   67.925420000000003        147.52950000000001     
   67.965699999999998        147.37979999999999     
   68.038939999999997        147.43910000000000     
   67.980350000000001        147.40809999999999     
   68.009640000000005        147.25239999999999     
   67.995000000000005        147.24840000000000     
   67.764279999999999        147.22010000000000     
   67.160030000000006        146.99990000000000     
   67.229609999999994        146.97479999999999     
   67.551879999999997        146.90020000000001     
   67.713009999999997        147.11750000000001     
   67.207639999999998        147.01620000000000     
   67.207639999999998        147.02490000000000     
   67.207639999999998        147.02699999999999     
   66.940309999999997        146.97530000000000     
   66.958619999999996        146.96670000000000     
   66.215209999999999        146.84530000000001     
   66.742549999999994        147.03469999999999     
   66.310419999999993        146.83500000000001     
   66.127319999999997        146.75110000000001     
   66.233519999999999        146.73830000000001     
   66.405640000000005        146.80080000000001     
   66.541139999999999        146.69960000000000     
   66.427610000000001        146.70570000000001     
   66.555790000000002        146.64830000000001     
   66.094359999999995        146.58940000000001     
   66.141970000000001        146.45380000000000     
   66.281130000000005        146.55099999999999     
   66.815799999999996        146.62870000000001     
   67.398070000000004        147.00989999999999     
   67.540890000000005        146.98650000000001     
   67.559200000000004        147.03080000000000     
   67.592160000000007        147.05500000000001     
   67.500609999999995        147.04660000000001     
   68.342900000000000        147.61670000000001     
   68.339230000000001        147.65639999999999     
   68.075559999999996        147.61060000000001     
   67.943730000000002        147.64529999999999     
   68.134159999999994        147.70710000000000     
   67.998660000000001        147.64189999999999     
   67.936400000000006        147.56399999999999     
   68.500370000000004        147.62840000000000     
   68.042599999999993        147.16020000000000     
   68.170779999999993        147.18100000000001     
   67.709350000000001        146.99639999999999     
   66.837770000000006        147.03149999999999     
   66.347049999999996        146.75540000000001     
   66.522829999999999        146.85939999999999     
   66.643680000000003        146.92550000000000     
   66.665649999999999        146.94870000000000     
   66.603390000000005        146.99310000000000     
   66.559449999999998        146.98970000000000     
   67.460329999999999        147.39340000000001     
   67.368769999999998        147.46119999999999     
   67.471310000000003        147.49510000000001     
   66.793819999999997        147.01159999999999     
   66.790160000000000        146.96459999999999     
   66.958619999999996        146.96160000000000     
   66.643680000000003        146.82640000000001     
   66.834109999999995        146.94040000000001     
   66.819460000000007        146.94600000000000     
   66.508179999999996        146.61609999999999     
   66.984250000000003        146.65060000000000     
   67.101439999999997        146.75149999999999     
   67.053830000000005        146.74330000000000     
   66.995239999999995        146.61799999999999     
   67.434690000000003        146.87559999999999     
   67.387079999999997        146.86429999999999     
   67.365110000000001        146.86890000000000     
   66.511840000000007        146.58140000000000     
   66.588750000000005        146.46610000000001     
   66.585080000000005        146.50620000000001     
   66.640010000000004        146.49770000000001     
   66.694950000000006        146.63860000000000     
   66.768190000000004        146.57880000000000     
   67.291870000000003        146.87569999999999     
   67.116090000000000        146.76339999999999     
   67.163700000000006        146.71469999999999     
   67.456670000000003        146.78489999999999     
   67.467650000000006        146.81150000000000     
   67.449340000000007        146.75500000000000     
   67.020870000000002        146.56850000000000     
   66.925659999999993        146.66880000000000     
   67.031859999999995        146.82270000000000     
   67.039180000000002        146.82329999999999     
   67.603149999999999        146.90299999999999     
   67.203980000000001        146.74930000000001     
   67.251589999999993        146.79450000000000     
   67.313839999999999        146.76630000000000     
   67.284549999999996        146.75729999999999     
   67.024540000000002        146.74539999999999     
   66.954960000000000        146.88589999999999     
   66.936650000000000        146.88650000000001     
   66.943969999999993        146.91409999999999     
   66.987920000000003        146.91990000000001     
   67.236940000000004        147.08500000000001     
   67.013549999999995        147.08390000000000     
   67.108760000000004        147.08810000000000     
   67.456670000000003        147.20790000000000     
   67.482299999999995        147.23210000000000     
   67.343140000000005        147.16419999999999     
   67.398070000000004        147.25319999999999     
   67.266239999999996        147.15850000000000     
   67.522580000000005        147.17410000000001     
   67.775270000000006        147.51620000000000     
   68.181759999999997        147.57210000000001     
   68.079220000000007        147.68420000000000     
   67.566530000000000        147.57859999999999     
   66.793819999999997        147.26720000000000     
   66.874390000000005        147.15389999999999     
   66.885379999999998        147.18930000000000     
   66.632689999999997        147.10620000000000     
   66.530150000000006        146.99920000000000     
   66.537480000000002        146.95079999999999     
   66.665649999999999        146.94829999999999     
   66.837770000000006        147.07060000000001     
   66.713260000000005        147.09350000000001     
   67.192989999999995        147.32130000000001     
   67.189329999999998        147.33029999999999     
   67.196659999999994        147.34630000000001     
   67.020870000000002        147.18250000000000     
   67.075810000000004        147.17120000000000     
   67.559200000000004        147.34289999999999     
   67.053830000000005        147.32679999999999     
   67.057500000000005        147.35429999999999     
   66.808470000000000        147.29870000000000     
   66.797489999999996        147.29689999999999     
   66.229860000000002        146.74039999999999     
   66.189580000000007        146.87870000000001     
   66.292109999999994        146.84190000000001     
   66.376339999999999        146.89150000000001     
   67.544560000000004        147.17040000000000     
   67.658079999999998        147.23030000000000     
   67.390749999999997        147.36269999999999     
   67.427369999999996        147.39359999999999     
   67.394409999999993        147.42980000000000     
   67.182010000000005        147.26490000000001     
   67.346800000000002        147.24580000000000     
   67.284549999999996        147.24789999999999     
   67.346800000000002        147.28880000000001     
   67.328490000000002        147.13270000000000     
   67.691040000000001        147.19940000000000     
   67.716669999999993        147.23790000000000     
   67.090450000000004        147.14200000000000     
   66.987920000000003        147.09379999999999     
   66.914670000000001        147.12970000000001     
   67.328490000000002        147.22200000000001     
   67.467650000000006        147.21109999999999     
   67.793580000000006        147.35130000000001     
   67.551879999999997        147.43860000000001     
   66.713260000000005        147.03410000000000     
   66.848749999999995        147.06819999999999     
   66.848749999999995        147.06630000000001     
   66.870729999999995        147.15989999999999     
   67.196659999999994        147.32079999999999     
   67.277220000000000        147.26169999999999     
   67.848510000000005        147.48540000000000     
   68.016970000000001        147.49130000000000     
   66.412959999999998        146.61490000000001     
   66.431269999999998        146.63839999999999     
   66.464230000000001        146.64349999999999     
   66.438599999999994        146.62580000000000     
   66.207890000000006        146.40860000000001     
   66.493530000000007        146.49430000000001     
   66.456909999999993        146.47489999999999     
   66.771850000000001        146.78180000000000     
   66.969600000000000        146.66630000000001     
   66.947630000000004        146.64230000000001     
   66.782839999999993        146.67009999999999     
   66.493530000000007        146.74780000000001     
   66.823120000000003        146.80810000000000     
   66.991579999999999        146.95460000000000     
   66.954960000000000        147.01910000000001     
   66.980590000000007        146.99359999999999     
   66.958619999999996        146.97929999999999     
   67.028199999999998        147.06139999999999     
   66.903689999999997        147.15809999999999     
   66.720579999999998        147.05779999999999     
   66.753540000000001        147.06399999999999     
   66.636349999999993        146.71899999999999     
   67.643429999999995        147.01349999999999     
   67.650760000000005        147.03360000000001     
   67.584840000000000        147.04349999999999     
   67.815550000000002        147.15250000000000     
   67.621459999999999        147.06899999999999     
   67.625119999999995        147.02940000000001     
   67.295529999999999        146.75000000000000     
   67.291870000000003        146.76419999999999     
   67.295529999999999        146.71360000000001     
   67.940060000000003        147.02529999999999     
   67.797240000000002        146.99560000000000     
   67.716669999999993        147.01030000000000     
   67.731319999999997        147.00739999999999     
   67.804569999999998        147.03970000000001     
   67.724000000000004        147.01790000000000     
   67.808229999999995        147.11390000000000     
   67.299189999999996        146.91319999999999     
   66.907349999999994        146.91999999999999     
   66.958619999999996        146.94210000000001     
   66.958619999999996        147.04370000000000     
   66.951290000000000        146.97640000000001     
   67.592160000000007        147.13220000000001     
   66.932980000000001        146.87909999999999     
   67.017210000000006        147.06590000000000     
   66.815799999999996        146.89760000000001     
   66.954960000000000        147.02160000000001     
   66.914670000000001        147.16329999999999     
   67.456670000000003        147.22800000000001     
   67.050169999999994        147.15309999999999     
   67.072140000000005        147.15309999999999     
   67.328490000000002        147.16600000000000     
   67.702029999999993        147.25530000000001     
   67.354129999999998        147.03240000000000     
   67.295529999999999        147.06899999999999     
   67.368769999999998        147.02600000000001     
   66.834109999999995        146.85419999999999     
   66.878050000000002        146.73310000000001     
   66.870729999999995        146.76620000000000     
   67.365110000000001        146.98249999999999     
   67.496949999999998        147.07220000000001     
   67.947389999999999        147.11170000000001     
   67.936400000000006        147.12400000000000     
   68.024289999999993        147.27529999999999     
   67.998660000000001        147.27440000000001     
   67.903440000000003        147.23650000000001     
   67.745970000000000        147.22590000000000     
   67.716669999999993        147.07280000000000     
   67.467650000000006        147.01300000000001     
   67.551879999999997        147.02230000000000     
   67.859499999999997        147.33390000000000     
   67.848510000000005        147.33449999999999     
   68.163449999999997        147.44900000000001     
   68.394170000000003        147.48450000000000     
   68.408810000000003        147.48759999999999     
   68.489379999999997        147.46650000000000     
   68.386840000000007        147.38030000000001     
   68.536990000000003        147.28980000000001     
   67.797240000000002        147.11580000000001     
   67.698359999999994        147.06530000000001     
   67.643429999999995        147.04499999999999     
   67.361450000000005        146.92550000000000     
   67.086789999999993        146.98929999999999     
   67.108760000000004        147.03330000000000     
   66.716920000000002        146.85810000000001     
   66.618039999999993        146.83320000000001     
   66.640010000000004        146.80660000000000     
   67.251589999999993        146.82540000000000     
   67.365110000000001        146.91860000000000     
   67.416380000000004        146.91309999999999     
   67.416380000000004        146.91520000000000     
   67.379760000000005        146.86550000000000     
   67.709350000000001        147.02580000000000     
   67.577510000000004        147.05889999999999     
   67.577510000000004        147.06360000000001     
   67.844849999999994        147.22790000000001     
   68.222049999999996        147.38929999999999     
   68.353880000000004        147.27850000000001     
   68.269649999999999        147.25309999999999     
   68.159790000000001        147.13849999999999     
   67.918090000000007        147.03739999999999     
   67.800899999999999        146.97260000000000     
   67.460329999999999        146.88679999999999     
   67.291870000000003        146.86470000000000     
   67.299189999999996        146.84129999999999     
   67.123410000000007        146.84870000000001     
   67.280879999999996        146.82780000000000     
   67.203980000000001        146.79980000000000     
   67.405400000000000        146.84270000000001     
   67.134399999999999        146.79349999999999     
   67.171019999999999        146.79700000000000     
   67.094120000000004        146.65440000000001     
   67.020870000000002        146.63360000000000     
   66.874390000000005        146.55539999999999     
   66.995239999999995        146.63730000000001     
   67.068479999999994        146.72550000000001     
   67.203980000000001        146.90219999999999     
   66.947630000000004        146.81600000000000     
   67.130740000000003        146.93570000000000     
   67.225949999999997        146.87379999999999     
   67.800899999999999        147.13390000000001     
   67.815550000000002        147.15209999999999     
   67.841189999999997        147.14009999999999     
   67.822879999999998        147.11959999999999     
   67.247919999999993        146.80369999999999     
   67.416380000000004        146.74639999999999     
   67.405400000000000        146.71639999999999     
   67.269900000000007        146.65530000000001     
   67.174679999999995        146.93870000000001     
   67.280879999999996        147.02950000000001     
   67.222290000000001        147.18660000000000     
   67.174679999999995        147.21340000000001     
   67.112430000000003        147.16139999999999     
   67.108760000000004        147.18989999999999     
   66.976929999999996        147.14540000000000     
   66.947630000000004        147.08670000000001     
   66.947630000000004        146.95970000000000     
   67.017210000000006        147.16380000000001     
   67.119749999999996        147.17310000000001     
   67.079470000000001        147.26100000000000     
   67.277220000000000        147.20089999999999     
   67.068479999999994        147.08580000000001     
   66.889039999999994        146.96459999999999     
   66.976929999999996        146.94499999999999     
   67.489620000000002        147.20240000000001     
   67.537229999999994        147.21129999999999     
   67.507930000000002        147.20300000000000     
   67.200320000000005        146.89160000000001     
   67.775270000000006        146.99230000000000     
   67.771609999999995        146.96539999999999     
   67.214969999999994        146.85270000000000     
   67.178340000000006        146.86550000000000     
   67.160030000000006        146.85759999999999     
   66.801150000000007        146.86099999999999     
   66.731570000000005        147.01100000000000     
   66.716920000000002        147.00659999999999     
   66.698610000000002        146.98249999999999     
   66.848749999999995        146.99430000000001     
   66.650999999999996        146.87080000000000     
   66.592410000000001        146.85120000000001     
   66.585080000000005        146.82849999999999     
   66.541139999999999        146.61400000000000     
   66.614379999999997        146.60610000000000     
   67.013549999999995        146.77070000000001     
   67.518919999999994        146.83730000000000     
   67.522580000000005        146.83709999999999     
   67.438350000000000        146.90809999999999     
   68.236689999999996        147.27090000000001     
   68.134159999999994        147.09600000000000     
   68.251339999999999        147.16180000000000     
   68.313599999999994        147.20670000000001     
   67.760620000000003        147.03960000000001     
   67.778930000000003        147.03180000000000     
   67.507930000000002        147.04429999999999     
   67.709350000000001        147.15029999999999     
   67.401730000000001        147.10900000000001     
   67.299189999999996        147.01499999999999     
   67.621459999999999        147.19229999999999     
   67.808229999999995        147.21979999999999     
   67.442019999999999        147.24879999999999     
   67.573849999999993        147.33410000000001     
   67.844849999999994        147.45290000000000     
   67.885130000000004        147.29370000000000     
   67.841189999999997        147.17820000000000     
   67.804569999999998        147.19980000000001     
   67.804569999999998        147.17900000000000     
   67.804569999999998        147.17830000000001     
   67.489620000000002        147.18660000000000     
   67.258910000000000        147.14959999999999     
   67.365110000000001        147.23230000000001     
   67.474980000000002        147.22370000000001     
   67.394409999999993        147.11189999999999     
   66.552120000000002        146.99039999999999     
   66.665649999999999        147.14340000000001     
   66.665649999999999        147.14940000000001     
   66.603390000000005        147.14619999999999     
   66.650999999999996        147.15729999999999     
   66.581419999999994        147.10610000000000     
   66.581419999999994        147.09690000000001     
   66.687619999999995        147.09860000000000     
   67.079470000000001        147.18310000000000     
   66.834109999999995        147.04320000000001     
   66.987920000000003        146.97829999999999     
   67.002560000000003        147.09600000000000     
   66.552120000000002        147.02150000000000     
   66.702269999999999        146.98960000000000     
   66.625370000000004        146.84330000000000     
   66.716920000000002        146.74400000000000     
   66.943969999999993        146.88249999999999     
   67.028199999999998        146.85810000000001     
   66.962280000000007        146.83940000000001     
   66.885379999999998        146.81760000000000     
   66.757199999999997        146.59219999999999     
   66.731570000000005        146.57919999999999     
   66.599729999999994        146.57749999999999     
   66.519170000000003        146.42859999999999     
   66.640010000000004        146.63550000000001     
   66.299440000000004        146.60400000000001     
   66.152950000000004        146.43809999999999     
   67.145390000000006        147.03690000000000     
   67.039180000000002        147.17699999999999     
   67.009889999999999        147.14850000000001     
   67.354129999999998        147.41130000000001     
   67.346800000000002        147.39609999999999     
   67.346800000000002        147.37160000000000     
   67.361450000000005        147.34870000000001     
   66.998900000000006        147.11820000000000     
   66.965940000000003        147.07480000000001     
   66.965940000000003        147.10990000000001     
   66.911010000000005        147.09150000000000     
   67.024540000000002        147.11680000000001     
   67.094120000000004        147.15889999999999     
   66.793819999999997        147.02000000000001     
   66.727909999999994        147.09030000000001     
   66.808470000000000        147.05760000000001     
   66.497190000000003        146.93190000000001     
   66.445920000000001        146.92359999999999     
   66.361689999999996        146.91329999999999     
   66.284790000000001        146.80260000000001     
   66.072389999999999        146.67679999999999     
   66.141970000000001        146.74770000000001     
   66.218869999999995        146.79900000000001     
   66.336060000000003        146.78229999999999     
   66.270139999999998        146.76550000000000     
   66.284790000000001        146.80590000000001     
   66.182249999999996        146.80500000000001     
   66.160280000000000        146.80350000000001     
   66.204220000000007        146.82030000000000     
   66.160280000000000        146.60870000000000     
   66.163939999999997        146.59819999999999     
   66.215209999999999        146.67410000000001     
   66.138310000000004        146.59360000000001     
   66.109009999999998        146.64900000000000     
   65.735470000000007        146.42230000000001     
   65.724490000000003        146.43510000000001     
   66.152950000000004        146.58130000000000     
   66.094359999999995        146.61170000000001     
   66.090699999999998        146.69049999999999     
   66.112669999999994        146.69640000000001     
   66.145629999999997        146.86840000000001     
   65.783079999999998        146.77860000000001     
   65.856319999999997        146.31180000000001     
   66.076049999999995        146.60560000000001     
   66.032100000000000        146.61429999999999     
   66.046750000000003        146.62620000000001     
   65.966189999999997        146.33400000000000     
   66.123660000000001        146.36150000000001     
   66.394649999999999        146.43899999999999     
   66.050420000000003        146.44000000000000     
   67.507930000000002        146.96299999999999     
   67.460329999999999        147.24500000000000     
   67.533569999999997        146.93160000000000     
   67.764279999999999        147.07730000000001     
   67.537229999999994        147.03049999999999     
   67.365110000000001        147.07610000000000     
   67.489620000000002        147.33130000000000     
   67.702029999999993        147.39310000000000     
   67.738650000000007        147.41759999999999     
   68.064580000000007        147.44890000000001     
   68.284300000000002        147.35509999999999     
   68.317260000000005        147.35010000000000     
   68.379519999999999        147.47000000000000     
   67.958370000000002        147.30650000000000     
   67.958370000000002        147.30650000000000     
   68.141480000000001        147.37950000000001     
   68.101200000000006        147.25040000000001     
   68.350219999999993        147.40469999999999     
   68.222049999999996        147.38300000000001     
   68.218379999999996        147.38610000000000     
   68.192750000000004        147.36279999999999     
   68.262330000000006        147.38180000000000     
   68.189089999999993        147.45330000000001     
   68.046260000000004        147.08590000000001     
   67.841189999999997        146.99469999999999     
   67.544560000000004        146.74539999999999     
   67.108760000000004        146.64390000000000     
   67.350459999999998        146.90389999999999     
   67.734989999999996        147.32110000000000     
   67.661739999999995        147.36789999999999     
   67.676389999999998        147.38000000000000     
   67.698359999999994        147.39560000000000     
   68.137820000000005        147.28630000000001     
   68.137820000000005        147.19909999999999     
   68.416139999999999        147.04970000000000     
   68.493039999999993        147.10380000000001     
   68.591920000000002        147.31129999999999     
   68.302610000000001        147.21889999999999     
   68.522340000000000        147.42779999999999     
   68.097530000000006        147.43250000000000     
   67.940060000000003        147.28999999999999     
   67.211299999999994        147.13310000000001     
   67.247919999999993        147.05350000000001     
   67.251589999999993        147.05439999999999     
   67.225949999999997        147.02209999999999     
   67.247919999999993        147.01810000000000     
   67.398070000000004        147.04320000000001     
   67.405400000000000        146.96109999999999     
   67.482299999999995        146.98640000000000     
   67.702029999999993        147.31389999999999     
   67.445679999999996        147.11550000000000     
   67.559200000000004        147.12620000000001     
   67.474980000000002        147.09989999999999     
   67.588499999999996        147.16610000000000     
   67.782589999999999        147.17820000000000     
   67.789919999999995        147.16690000000000     
   67.749629999999996        147.20330000000001     
   67.335819999999998        146.86470000000000     
   67.152709999999999        146.76200000000000     
   67.277220000000000        146.79910000000001     
   67.368769999999998        146.82589999999999     
   67.405400000000000        146.77260000000001     
   67.317499999999995        146.74670000000000     
   67.031859999999995        146.63489999999999     
   67.112430000000003        146.66550000000001     
   67.035520000000005        146.71789999999999     
   67.398070000000004        146.75100000000000     
   67.474980000000002        146.80449999999999     
   67.020870000000002        146.70590000000001     
   67.013549999999995        146.70820000000001     
   66.859740000000002        146.67670000000001     
   66.903689999999997        146.72550000000001     
   66.738889999999998        146.67650000000000     
   66.607060000000004        146.72800000000001     
   67.149050000000003        146.92779999999999     
   67.247919999999993        146.86320000000001     
   67.262569999999997        146.86220000000000     
   67.244259999999997        146.86500000000001     
   67.295529999999999        146.84750000000000     
   67.266239999999996        146.89879999999999     
   67.236940000000004        146.87629999999999     
   67.163700000000006        146.86070000000001     
   67.346800000000002        146.95519999999999     
   67.361450000000005        146.98330000000001     
   67.306520000000006        146.86030000000000     
   67.050169999999994        146.83250000000001     
   67.416380000000004        146.96199999999999     
   67.434690000000003        146.94450000000001     
   67.756960000000007        146.83930000000001     
   66.885379999999998        146.54110000000000     
   66.343379999999996        146.56580000000000     
   66.530150000000006        146.70620000000000     
   66.581419999999994        146.71500000000000     
   66.921999999999997        146.68180000000001     
   66.874390000000005        146.69190000000000     
   66.932980000000001        146.70630000000000     
   66.687619999999995        146.53800000000001     
   66.753540000000001        146.52770000000001     
   66.629030000000000        146.52560000000000     
   67.097780000000000        147.05840000000001     
   67.185670000000002        147.11060000000001     
   67.537229999999994        147.09190000000001     
   67.526250000000005        147.22360000000000     
   67.496949999999998        147.20269999999999     
   67.734989999999996        147.32030000000000     
   67.680049999999994        147.28280000000001     
   67.412719999999993        147.22210000000001     
   67.595830000000007        147.19100000000000     
   67.680049999999994        147.17470000000000     
   67.636110000000002        146.96250000000001     
   67.603149999999999        146.92840000000001     
   67.379760000000005        146.94569999999999     
   67.192989999999995        147.10020000000000     
   67.229609999999994        147.12299999999999     
   67.390749999999997        147.04110000000000     
   67.489620000000002        147.09680000000000     
   67.229609999999994        147.00980000000001     
   67.163700000000006        146.97600000000000     
   66.914670000000001        146.90899999999999     
   66.903689999999997        146.89959999999999     
   66.940309999999997        146.85830000000001     
   66.903689999999997        146.86420000000001     
   66.980590000000007        146.94340000000000     
   67.178340000000006        147.11009999999999     
   66.903689999999997        146.98970000000000     
   67.009889999999999        146.98240000000001     
   67.138059999999996        147.02130000000000     
   67.306520000000006        147.20740000000001     
   67.123410000000007        147.21090000000001     
   67.119749999999996        147.21129999999999     
   67.174679999999995        147.23310000000001     
   66.973269999999999        147.00069999999999     
   66.856080000000006        146.87540000000001     
   66.804810000000003        146.87649999999999     
   66.804810000000003        146.92699999999999     
   66.793819999999997        146.96879999999999     
   66.856080000000006        146.97499999999999     
   67.079470000000001        147.09460000000001     
   67.145390000000006        147.09790000000001     
   67.017210000000006        147.05330000000001     
   67.061160000000001        147.07859999999999     
   67.266239999999996        147.05640000000000     
   67.214969999999994        147.01609999999999     
   67.431030000000007        147.18230000000000     
   67.203980000000001        147.10530000000000     
   67.160030000000006        147.13939999999999     
   67.291870000000003        147.20980000000000     
   67.006230000000002        147.11980000000000     
   66.987920000000003        147.11189999999999     
   66.965940000000003        147.03770000000000     
   67.075810000000004        146.97720000000001     
   68.020629999999997        147.22069999999999     
   67.815550000000002        147.20290000000000     
   67.573849999999993        147.12870000000001     
   67.632450000000006        147.25380000000001     
   67.940060000000003        147.20779999999999     
   68.317260000000005        147.41069999999999     
   68.397829999999999        147.44000000000000     
   68.478390000000005        147.78059999999999     
   68.419799999999995        147.70980000000000     
   68.123170000000002        147.52690000000001     
   67.914429999999996        147.49930000000001     
   67.778930000000003        147.38010000000000     
   68.346559999999997        147.24650000000000     
   68.328249999999997        147.22499999999999     
   68.287959999999998        147.15549999999999     
   68.397829999999999        147.32300000000001     
   68.320920000000001        147.29300000000001     
   68.478390000000005        147.43920000000000     
   68.112179999999995        147.17859999999999     
   68.002319999999997        147.07200000000000     
   67.833860000000001        146.95380000000000     
   67.844849999999994        146.95849999999999     
   67.713009999999997        146.91180000000000     
   67.947389999999999        146.95720000000000     
   67.991330000000005        147.19380000000001     
   68.115840000000006        147.25170000000000     
   67.830200000000005        147.24670000000000     
   67.896119999999996        147.24350000000001     
   67.683719999999994        147.27300000000000     
   67.852170000000001        147.28120000000001     
   67.724000000000004        147.22329999999999     
   67.760620000000003        147.15309999999999     
   67.335819999999998        147.02590000000001     
   67.548220000000001        147.06840000000000     
   67.544560000000004        147.11439999999999     
   67.577510000000004        147.14160000000001     
   67.764279999999999        147.01730000000001     
   67.720339999999993        146.95480000000001     
   67.702029999999993        146.93410000000000     
   67.727660000000000        147.00919999999999     
   67.826539999999994        147.09410000000000     
   67.808229999999995        147.33230000000000     
   67.815550000000002        147.36830000000000     
   67.504270000000005        147.21840000000000     
   67.438350000000000        147.22700000000000     
   67.841189999999997        147.31630000000001     
   67.811890000000005        147.14689999999999     
   68.108519999999999        147.21549999999999     
   68.115840000000006        147.24830000000000     
   67.969359999999995        147.31170000000000     
   68.075559999999996        147.34670000000000     
   68.027950000000004        147.30080000000001     
   68.298950000000005        147.49820000000000     
   68.320920000000001        147.51130000000001     
   67.266239999999996        147.30380000000000     
   67.189329999999998        147.19300000000001     
   67.160030000000006        147.16810000000001     
   67.094120000000004        147.14160000000001     
   66.980590000000007        147.09469999999999     
   67.548220000000001        147.19730000000001     
   68.276979999999995        147.30269999999999     
   68.291629999999998        147.31330000000000     
   68.317260000000005        147.29360000000000     
   68.035280000000000        147.10700000000000     
   68.005979999999994        147.09139999999999     
   67.954710000000006        147.06680000000000     
   67.778930000000003        147.22909999999999     
   67.940060000000003        147.30980000000000     
   68.123170000000002        147.32880000000000     
   67.485960000000006        146.94700000000000     
   67.203980000000001        146.92150000000001     
   67.339479999999995        147.06630000000001     
   67.379760000000005        147.09760000000000     
   67.332149999999999        147.04320000000001     
   67.350459999999998        147.04120000000000     
   67.420040000000000        147.08959999999999     
   67.412719999999993        147.07339999999999     
   66.984250000000003        146.72049999999999     
   66.900019999999998        146.72669999999999     
   67.112430000000003        146.79730000000001     
   67.877809999999997        147.08539999999999     
   67.896119999999996        147.25819999999999     
   66.914670000000001        146.86959999999999     
   66.896360000000001        146.84999999999999     
   66.929320000000004        146.90790000000001     
   67.042850000000001        147.00010000000000     
   67.379760000000005        147.08529999999999     
   67.182010000000005        147.09870000000001     
   67.182010000000005        147.09840000000000     
   67.119749999999996        146.90629999999999     
   67.083129999999997        146.85960000000000     
   67.050169999999994        146.83910000000000     
   67.182010000000005        146.83459999999999     
   66.958619999999996        146.75040000000001     
   67.661739999999995        146.98159999999999     
   67.694699999999997        146.99560000000000     
   67.614140000000006        147.04390000000001     
   67.599490000000003        147.04530000000000     
   67.639769999999999        147.07490000000001     
   67.507930000000002        146.80650000000000     
   67.350459999999998        146.68000000000001     
   67.332149999999999        146.69329999999999     
   67.324830000000006        146.69149999999999     
   67.277220000000000        146.68010000000001     
   67.453000000000003        146.74090000000001     
   67.079470000000001        146.67330000000001     
   67.258910000000000        146.64740000000000     
   67.361450000000005        146.76830000000001     
   67.431030000000007        146.79550000000000     
   67.394409999999993        146.86689999999999     
   67.050169999999994        146.70710000000000     
   67.236940000000004        146.81940000000000     
   67.262569999999997        146.84070000000000     
   67.225949999999997        146.81649999999999     
   67.031859999999995        146.91380000000001     
   67.156369999999995        146.90860000000001     
   67.482299999999995        147.04790000000000     
   68.013310000000004        147.27610000000001     
   67.771609999999995        147.28410000000000     
   67.724000000000004        147.25370000000001     
   67.940060000000003        147.34729999999999     
   67.837519999999998        147.30080000000001     
   67.775270000000006        147.26890000000000     
   67.698359999999994        147.26030000000000     
   67.782589999999999        147.19430000000000     
   67.621459999999999        147.10450000000000     
   67.313839999999999        147.01169999999999     
   67.324830000000006        147.00919999999999     
   67.445679999999996        147.13560000000001     
   67.339479999999995        147.20849999999999     
   67.969359999999995        147.25819999999999     
   68.013310000000004        147.29720000000000     
   68.016970000000001        147.32259999999999     
   67.833860000000001        147.24950000000001     
   67.954710000000006        147.39510000000001     
   67.980350000000001        147.41550000000001     
   68.397829999999999        147.39959999999999     
   67.815550000000002        147.29150000000001     
   67.797240000000002        147.28139999999999     
   67.727660000000000        147.16290000000001     
   67.987669999999994        147.12070000000000     
   68.104860000000002        147.15270000000001     
   67.691040000000001        146.96209999999999     
   67.731319999999997        147.04480000000001     
   68.013310000000004        147.21459999999999     
   68.020629999999997        147.21230000000000     
   68.097530000000006        147.22260000000000     
   68.119510000000005        147.24369999999999     
   67.947389999999999        147.28600000000000     
   68.145139999999998        147.31850000000000     
   68.104860000000002        147.27390000000000     
   67.947389999999999        147.17169999999999     
   67.529910000000001        147.05009999999999     
   67.123410000000007        147.10540000000000     
   67.123410000000007        147.10599999999999     
   66.929320000000004        146.94239999999999     
   67.251589999999993        147.12500000000000     
   67.127080000000007        147.07990000000001     
   67.017210000000006        147.03440000000001     
   67.236940000000004        146.89279999999999     
   67.365110000000001        147.01640000000000     
   67.493290000000002        147.04100000000000     
   67.936400000000006        147.16929999999999     
   67.951049999999995        147.14470000000000     
   67.995000000000005        147.16139999999999     
   67.921750000000003        147.16430000000000     
   68.222049999999996        147.29949999999999     
   68.467410000000001        147.38499999999999     
   68.258669999999995        147.25700000000001     
   67.987669999999994        147.43790000000001     
   67.808229999999995        147.34540000000001     
   68.016970000000001        147.31479999999999     
   67.551879999999997        146.98740000000001     
   67.566530000000000        146.97559999999999     
   67.584840000000000        146.93570000000000     
   67.954710000000006        147.07759999999999     
   68.071899999999999        147.17480000000000     
   68.185419999999993        147.12340000000000     
   68.361210000000000        147.18360000000001     
   68.317260000000005        147.54620000000000     
   67.727660000000000        147.32599999999999     
   67.764279999999999        147.32749999999999     
   67.500609999999995        147.21289999999999     
   67.306520000000006        146.98150000000001     
   67.251589999999993        146.94569999999999     
   67.702029999999993        147.10910000000001     
   67.775270000000006        147.29249999999999     
   67.632450000000006        147.18530000000001     
   67.738650000000007        147.28980000000001     
   67.727660000000000        147.29290000000000     
   67.731319999999997        147.28510000000000     
   67.866820000000004        147.39599999999999     
